date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
1/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0914
1/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,40,0.3656
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60,0.5484
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,65,0.5941
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,450,4.1133
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0914
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110,1.0055
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Cooking fat,KG,aggregate,Retail,KES,130,1.1883
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,180,1.6453
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.0914
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,40,0.3656
1/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5,0.0457
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.5,0.4342
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,55,0.5027
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.7313
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,60,0.5484
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9,0.0823
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110,1.0055
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Cooking fat,KG,aggregate,Retail,KES,140,1.2797
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,140,1.2797
1/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,105,0.9598
1/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,420,3.8391
1/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,520,4.7532
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,45,0.4113
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,66.67,0.6094
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,440,4.0219
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.457
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9,0.0823
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110,1.0055
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Cooking fat,KG,aggregate,Retail,KES,136.67,1.2492
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,180,1.6453
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,7.5,0.0686
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,30,0.2742
1/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5,0.0457
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize,KG,aggregate,Retail,KES,46.67,0.4266
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,64,0.585
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,47.5,0.4342
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,aggregate,Retail,KES,80,0.7313
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.7313
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.6399
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0914
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,80,0.7313
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,158,1.4442
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.9141
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,120,1.0969
1/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,40,0.3656
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.4113
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,61.25,0.5599
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Rice,KG,aggregate,Retail,KES,87.5,0.7998
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,50,0.457
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.6399
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,525,4.7989
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,400,3.6563
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,100,0.9141
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,80,0.7313
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0914
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,aggregate,Retail,KES,91.25,0.8341
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,150,1.3711
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,88.75,0.8112
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,8.33,0.0762
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,110,1.0055
1/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,40,0.3656
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize,KG,aggregate,Retail,KES,47.5,0.4342
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6399
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.457
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,72.5,0.6627
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,70,0.6399
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0914
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.0969
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.8282
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,110,1.0055
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1828
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 1),3.768512718,34.72799937,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,70,0.6399
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.4113
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,70,0.6399
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.457
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,72.5,0.6627
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0914
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,miscellaneous food,Sugar,KG,aggregate,Retail,KES,115,1.0512
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,195,1.7824
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,105,0.9598
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1828
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,80,0.7313
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 2),3.760887785,34.75283168,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,20,0.1828
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize,KG,aggregate,Retail,KES,45,0.4113
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,60,0.5484
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50,0.457
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,67.5,0.617
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,400,3.6563
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,500,4.5704
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0914
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.0969
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.8282
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.9141
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.1828
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,80,0.7313
1/15/2021,Rift Valley,Turkana,Kalobeyei (Village 3),3.713947283,34.85746868,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,20,0.1828
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,KG,aggregate,Retail,KES,42.5,0.3919
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,57.5,0.5302
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,80,0.7377
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Rice,KG,aggregate,Retail,KES,117.5,1.0834
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,71.25,0.657
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,55,0.5071
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,120,1.1065
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,60,0.5533
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0922
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Sugar,KG,aggregate,Retail,KES,120,1.1065
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,210,1.9364
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,102.5,0.9451
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,6,0.0553
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,42.5,0.3919
2/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,20,0.1844
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,aggregate,Retail,KES,51.46,0.4745
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,52.83,0.4871
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,58.56,0.54
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Rice,KG,aggregate,Retail,KES,100.74,0.9289
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,74.58,0.6877
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,66.92,0.6171
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,459.52,4.2372
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,542.22,4.9997
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.94,0.4698
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,60,0.5533
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0922
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,aggregate,Retail,KES,108,0.9959
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Cooking fat,KG,aggregate,Retail,KES,132.69,1.2235
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,181.22,1.671
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,95.46,0.8802
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0461
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,31.87,0.2939
2/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5.3,0.0489
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,aggregate,Retail,KES,50.36,0.4643
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,53.81,0.4961
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,50.4,0.4647
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice,KG,aggregate,Retail,KES,100.32,0.925
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,76.67,0.7069
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,65.87,0.6074
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,461.33,4.2539
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,569,5.2467
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.461
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,55,0.5071
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.0922
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Sugar,KG,aggregate,Retail,KES,108.42,0.9997
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Cooking fat,KG,aggregate,Retail,KES,128,1.1803
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,183.57,1.6926
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,112.35,1.036
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,6.47,0.0596
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,27.46,0.2532
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Kale,Bunch,aggregate,Retail,KES,5.12,0.0472
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,KG,aggregate,Retail,KES,49.33,0.4549
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,57.92,0.534
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,52.08,0.4803
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Rice,KG,aggregate,Retail,KES,99.2,0.9147
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,72,0.6639
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,67.98,0.6268
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,460,4.2416
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,548.1,5.0539
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.21,0.463
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,"Milk (cow, fresh)",L,aggregate,Retail,KES,60,0.5533
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Salt,200 G,aggregate,Retail,KES,9.94,0.0917
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110.94,1.023
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Cooking fat,KG,aggregate,Retail,KES,132.67,1.2233
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,187.14,1.7256
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,111.25,1.0258
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5.5,0.0507
2/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Cabbage,Head,aggregate,Retail,KES,30,0.2766
