date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,Unitprice,usdprice
2009-12-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,25.14,25.14,0.3503
2009-12-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2300,25.56,32.0428
2009-12-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,49.28,49.28,0.6865
2009-12-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4397,48.86,61.2575
2009-12-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,30,30,0.4179
2009-12-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,60,60,0.8359
2009-12-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,43,43,0.5991
2009-12-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,29.28,29.28,0.4079
2009-12-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2692,29.91,37.504
2009-12-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,51.93,51.93,0.7235
2009-12-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4776,53.07,66.5376
2009-12-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,36,36,0.5015
2009-12-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,26.23,26.23,0.3654
2009-12-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2395,26.61,33.3663
2009-12-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,56.01,56.01,0.7803
2009-12-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,5196,57.73,72.3889
2009-12-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,24.51,24.51,0.3414
2009-12-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,55.17,55.17,0.7686
2009-12-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,45.8,45.8,0.6381
2009-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,23.89,23.89,0.3329
2009-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2113,23.48,29.4376
2009-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,77.92,77.92,1.0855
2009-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4978,55.31,69.3518
2010-01-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,25.21,25.21,0.3479
2010-01-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2306.67,25.63,31.8389
2010-01-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,47.99,47.99,0.6624
2010-01-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4400,48.89,60.7332
2010-01-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,30,30,0.4141
2010-01-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,60,60,0.8282
2010-01-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,42.5,42.5,0.5866
2010-01-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,27.28,27.28,0.3766
2010-01-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2525,28.06,34.8526
2010-01-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,49.84,49.84,0.6879
2010-01-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4592,51.02,63.3834
2010-01-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,36,36,0.4969
2010-01-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,26.41,26.41,0.3645
2010-01-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2395,26.61,33.0582
2010-01-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,50.55,50.55,0.6977
2010-01-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4608,51.20,63.6042
2010-01-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,24.74,24.74,0.3415
2010-01-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,51.26,51.26,0.7075
2010-01-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,49.6,49.6,0.6846
2010-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,24.18,24.18,0.3337
2010-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2142,23.80,29.566
2010-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,75.71,75.71,1.045
2010-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,5000,55.56,69.015
2010-02-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,23.07,23.07,0.3134
2010-02-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2115,23.50,28.7376
2010-02-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,47.36,47.36,0.6435
2010-02-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4367.5,48.53,59.3435
2010-02-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,20,20,0.2718
2010-02-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,50,50,0.6794
2010-02-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,42.5,42.5,0.5775
2010-02-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,23.52,23.52,0.3196
2010-02-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2155,23.94,29.2811
2010-02-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,45.7,45.7,0.6209
2010-02-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4248,47.20,57.7197
2010-02-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,39,39,0.5299
2010-02-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,25.71,25.71,0.3493
2010-02-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2400,26.67,32.61
2010-02-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,48.74,48.74,0.6622
2010-02-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4500,50.00,61.1438
2010-02-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,23.95,23.95,0.3254
2010-02-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,48.74,48.74,0.6622
2010-02-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,45.7,45.7,0.6209
2010-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,22.04,22.04,0.2994
2010-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2081,23.12,28.2756
2010-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,75,75,1.0191
2010-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,5010,55.67,68.0734
2010-03-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,21.23,21.23,0.2899
2010-03-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1920,21.33,26.2227
2010-03-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,49.19,49.19,0.6718
2010-03-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4531.33,50.35,61.8874
2010-03-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,16,16,0.2185
2010-03-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,50,50,0.6829
2010-03-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,38,38,0.519
2010-03-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,22.69,22.69,0.3098
2010-03-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2072,23.02,28.2987
2010-03-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,51.29,51.29,0.7005
2010-03-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4672,51.91,63.8086
2010-03-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,34,34,0.4644
2010-03-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,24.77,24.77,0.3383
2010-03-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2400,26.67,32.7784
2010-03-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,49.21,49.21,0.6721
2010-03-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4560,50.67,62.2789
2010-03-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,20.3,20.3,0.2773
2010-03-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,48.67,48.67,0.6647
2010-03-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,44.5,44.5,0.6078
2010-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,21.45,21.45,0.2929
2010-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1953,21.70,26.6734
2010-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,75.47,75.47,1.0308
2010-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,5067,56.30,69.2033
2010-04-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,18.87,18.87,0.2463
2010-04-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1821,20.23,23.7728
2010-04-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,49.44,49.44,0.6455
2010-04-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4538.4,50.43,59.248
2010-04-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,13,13,0.1697
2010-04-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,45,45,0.5875
2010-04-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,33,33,0.4308
2010-04-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,22.28,22.28,0.2908
2010-04-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2048,22.76,26.7363
2010-04-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,51.57,51.57,0.6733
2010-04-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4764,52.93,62.1932
2010-04-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,33,33,0.4308
2010-04-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,25.85,25.85,0.3375
2010-04-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,2360,26.22,30.8094
2010-04-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,49.81,49.81,0.6503
2010-04-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4673,51.92,61.0052
2010-04-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,18.77,18.77,0.245
2010-04-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,49.72,49.72,0.6491
2010-04-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,44.93,44.93,0.5866
2010-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,24.02,24.02,0.3135
2010-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1910,21.22,24.9347
2010-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,73.75,73.75,0.9628
2010-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,5033,55.92,65.705
2010-05-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,18.16,18.16,0.2315
2010-05-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1670,18.56,21.2832
2010-05-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,50.59,50.59,0.6448
2010-05-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4741.25,52.68,60.4245
2010-05-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,13,13,0.1657
2010-05-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,45,45,0.5735
2010-05-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,32.5,32.5,0.4142
2010-05-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,19.2,19.2,0.2447
2010-05-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1970,21.89,25.1065
2010-05-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,46.97,46.97,0.5986
2010-05-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4800,53.33,61.1733
2010-05-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,36,36,0.4588
2010-05-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,18.72,18.72,0.2386
2010-05-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1556,17.29,19.8303
2010-05-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,48.39,48.39,0.6167
2010-05-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4328,48.09,55.1579
2010-05-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,19,19,0.2421
2010-05-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,51.18,51.18,0.6522
2010-05-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,46,46,0.5862
2010-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,21.48,21.48,0.2738
2010-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1652,18.36,21.0538
2010-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,69.42,69.42,0.8847
2010-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4178,46.42,53.2462
2010-06-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,16.81,16.81,0.2087
2010-06-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1526,16.96,18.9448
2010-06-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,45.6,45.6,0.5661
2010-06-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4172,46.36,51.7939
2010-06-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,6,6,0.0745
2010-06-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,40,40,0.4966
2010-06-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,33,33,0.4097
2010-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,18.68,18.68,0.2319
2010-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1948,21.64,24.1837
2010-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,50.3,50.3,0.6245
2010-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4730,52.56,58.7213
2010-06-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,39,39,0.4842
2010-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,18.86,18.86,0.2341
2010-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1724,19.16,21.4029
2010-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,46.68,46.68,0.5795
2010-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4252,47.24,52.7871
2010-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,16.61,16.61,0.2062
2010-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,48.12,48.12,0.5974
2010-06-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,44,44,0.5462
2010-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,21.12,21.12,0.2621
2010-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1556,17.29,19.3172
2010-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,64.94,64.94,0.8062
2010-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,3627,40.30,45.0279
2010-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,15.5,15.5,0.1997
2010-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1470,16.33,18.9301
2010-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,1,actual,Wholesale,KES,43.16,43.16,0.5558
2010-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4227,46.97,54.4338
2010-07-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize,1,actual,Retail,KES,15,15,0.1932
2010-07-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans,1,actual,Retail,KES,45,45,0.5795
2010-07-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize,1,actual,Retail,KES,32.5,32.5,0.4185
2010-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,1,actual,Wholesale,KES,13.61,13.61,0.1753
2010-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1908,21.20,24.5705
2010-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,1,actual,Wholesale,KES,44.2,44.2,0.5692
2010-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,90.00,actual,Wholesale,KES,4664,51.82,60.0613
2010-07-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize,1,actual,Retail,KES,41,41,0.528
2010-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,1,actual,Wholesale,KES,16.42,16.42,0.2115
2010-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1590,17.67,20.4754
2010-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,1,actual,Wholesale,KES,41.15,41.15,0.53
2010-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,90.00,actual,Wholesale,KES,3820,42.44,49.1926
2010-07-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,1,actual,Wholesale,KES,15.49,15.49,0.1995
2010-07-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,1,actual,Wholesale,KES,41.81,41.81,0.5384
2010-07-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize,1,actual,Retail,KES,43.61,43.61,0.5616
2010-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,1,actual,Wholesale,KES,12.6,12.6,0.1622
2010-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,90.00,actual,Wholesale,KES,1500,16.67,19.3165
2010-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,1,actual,Wholesale,KES,42.22,42.22,0.5436
2010-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,90.00,actual,Wholesale,KES,2842,31.58,36.5982
2010-08-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,1,actual,Wholesale,KES,15.25,15.25,0.1891
